instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,atemp_bin,hum_bin
3876,2011-06-15,2,0,6,9,0,3,1,1,0.6,0.6212,0.49,0.0,22,185,207,"(0.6, 0.7]","(0.4, 0.5]"
3877,2011-06-15,2,0,6,10,0,3,1,1,0.64,0.6212,0.47,0.1642,27,108,135,"(0.6, 0.7]","(0.4, 0.5]"
3878,2011-06-15,2,0,6,11,0,3,1,1,0.68,0.6364,0.36,0.0,49,115,164,"(0.6, 0.7]","(0.3, 0.4]"
3879,2011-06-15,2,0,6,12,0,3,1,1,0.7,0.6364,0.34,0.2239,33,178,211,"(0.6, 0.7]","(0.3, 0.4]"
3880,2011-06-15,2,0,6,13,0,3,1,1,0.74,0.6515,0.28,0.2836,43,146,189,"(0.6, 0.7]","(0.2, 0.3]"
3881,2011-06-15,2,0,6,14,0,3,1,1,0.74,0.6515,0.28,0.0,50,128,178,"(0.6, 0.7]","(0.2, 0.3]"
3882,2011-06-15,2,0,6,15,0,3,1,1,0.76,0.6667,0.27,0.0,33,131,164,"(0.6, 0.7]","(0.2, 0.3]"
3883,2011-06-15,2,0,6,16,0,3,1,1,0.76,0.6667,0.27,0.1343,47,265,312,"(0.6, 0.7]","(0.2, 0.3]"
3884,2011-06-15,2,0,6,17,0,3,1,1,0.74,0.6515,0.28,0.1045,83,555,638,"(0.6, 0.7]","(0.2, 0.3]"
3885,2011-06-15,2,0,6,18,0,3,1,1,0.72,0.6515,0.32,0.1343,80,527,607,"(0.6, 0.7]","(0.3, 0.4]"
3886,2011-06-15,2,0,6,19,0,3,1,1,0.7,0.6364,0.37,0.2836,54,362,416,"(0.6, 0.7]","(0.3, 0.4]"
3887,2011-06-15,2,0,6,20,0,3,1,1,0.66,0.6212,0.44,0.1642,57,273,330,"(0.6, 0.7]","(0.4, 0.5]"
3888,2011-06-15,2,0,6,21,0,3,1,1,0.64,0.6212,0.47,0.2239,48,209,257,"(0.6, 0.7]","(0.4, 0.5]"
3889,2011-06-15,2,0,6,22,0,3,1,1,0.62,0.6212,0.5,0.1045,31,144,175,"(0.6, 0.7]","(0.4, 0.5]"
3890,2011-06-15,2,0,6,23,0,3,1,1,0.62,0.6212,0.53,0.0,17,90,107,"(0.6, 0.7]","(0.5, 0.6]"
3891,2011-06-16,2,0,6,0,0,4,1,1,0.6,0.6212,0.56,0.1045,9,38,47,"(0.6, 0.7]","(0.5, 0.6]"
3892,2011-06-16,2,0,6,1,0,4,1,1,0.58,0.5455,0.6,0.0,4,13,17,"(0.5, 0.6]","(0.5, 0.6]"
3893,2011-06-16,2,0,6,2,0,4,1,1,0.6,0.6212,0.56,0.0896,1,4,5,"(0.6, 0.7]","(0.5, 0.6]"
3894,2011-06-16,2,0,6,3,0,4,1,2,0.56,0.5303,0.73,0.0896,0,4,4,"(0.5, 0.6]","(0.7, 0.8]"
3895,2011-06-16,2,0,6,4,0,4,1,2,0.56,0.5303,0.68,0.1045,0,6,6,"(0.5, 0.6]","(0.6, 0.7]"
3896,2011-06-16,2,0,6,5,0,4,1,1,0.6,0.6061,0.64,0.194,7,18,25,"(0.6, 0.7]","(0.6, 0.7]"
3897,2011-06-16,2,0,6,6,0,4,1,3,0.58,0.5455,0.73,0.1642,8,104,112,"(0.5, 0.6]","(0.7, 0.8]"
3898,2011-06-16,2,0,6,7,0,4,1,3,0.56,0.5303,0.78,0.1642,16,172,188,"(0.5, 0.6]","(0.7, 0.8]"
3899,2011-06-16,2,0,6,8,0,4,1,2,0.6,0.5909,0.69,0.1343,24,364,388,"(0.5, 0.6]","(0.6, 0.7]"
3900,2011-06-16,2,0,6,9,0,4,1,2,0.62,0.6061,0.65,0.194,29,232,261,"(0.6, 0.7]","(0.6, 0.7]"
3901,2011-06-16,2,0,6,10,0,4,1,2,0.66,0.6212,0.61,0.2537,18,103,121,"(0.6, 0.7]","(0.6, 0.7]"
3902,2011-06-16,2,0,6,11,0,4,1,2,0.68,0.6364,0.61,0.2985,33,117,150,"(0.6, 0.7]","(0.6, 0.7]"
3903,2011-06-16,2,0,6,12,0,4,1,1,0.72,0.6667,0.54,0.3881,41,165,206,"(0.6, 0.7]","(0.5, 0.6]"
3904,2011-06-16,2,0,6,13,0,4,1,2,0.72,0.6667,0.54,0.2537,37,114,151,"(0.6, 0.7]","(0.5, 0.6]"
3905,2011-06-16,2,0,6,14,0,4,1,2,0.72,0.6667,0.54,0.3284,39,114,153,"(0.6, 0.7]","(0.5, 0.6]"
3906,2011-06-16,2,0,6,15,0,4,1,2,0.7,0.6515,0.61,0.2985,32,127,159,"(0.6, 0.7]","(0.6, 0.7]"
3907,2011-06-16,2,0,6,16,0,4,1,3,0.66,0.6212,0.69,0.194,36,258,294,"(0.6, 0.7]","(0.6, 0.7]"
3908,2011-06-16,2,0,6,17,0,4,1,2,0.64,0.5909,0.78,0.1045,42,230,272,"(0.5, 0.6]","(0.7, 0.8]"
3909,2011-06-16,2,0,6,18,0,4,1,1,0.64,0.5758,0.83,0.2239,26,299,325,"(0.5, 0.6]","(0.8, 0.9]"
3910,2011-06-16,2,0,6,19,0,4,1,1,0.62,0.5758,0.83,0.2836,58,269,327,"(0.5, 0.6]","(0.8, 0.9]"
3911,2011-06-16,2,0,6,20,0,4,1,1,0.62,0.5758,0.83,0.3284,25,176,201,"(0.5, 0.6]","(0.8, 0.9]"
3912,2011-06-16,2,0,6,21,0,4,1,3,0.62,0.5758,0.83,0.2537,34,154,188,"(0.5, 0.6]","(0.8, 0.9]"
3913,2011-06-16,2,0,6,22,0,4,1,3,0.62,0.5758,0.83,0.2537,24,127,151,"(0.5, 0.6]","(0.8, 0.9]"
3914,2011-06-16,2,0,6,23,0,4,1,3,0.6,0.5606,0.83,0.2537,2,14,16,"(0.5, 0.6]","(0.8, 0.9]"
3915,2011-06-17,2,0,6,0,0,5,1,1,0.56,0.5303,0.88,0.0896,3,21,24,"(0.5, 0.6]","(0.8, 0.9]"
3916,2011-06-17,2,0,6,1,0,5,1,1,0.56,0.5303,0.94,0.1343,4,19,23,"(0.5, 0.6]","(0.9, 1.0]"
3917,2011-06-17,2,0,6,2,0,5,1,1,0.56,0.5303,0.94,0.1045,2,11,13,"(0.5, 0.6]","(0.9, 1.0]"
3918,2011-06-17,2,0,6,3,0,5,1,1,0.56,0.5303,0.94,0.1045,1,5,6,"(0.5, 0.6]","(0.9, 1.0]"
3919,2011-06-17,2,0,6,4,0,5,1,1,0.54,0.5152,0.94,0.1343,1,5,6,"(0.5, 0.6]","(0.9, 1.0]"
3920,2011-06-17,2,0,6,5,0,5,1,1,0.54,0.5152,1.0,0.0,1,12,13,"(0.5, 0.6]","(0.9, 1.0]"
3921,2011-06-17,2,0,6,6,0,5,1,1,0.56,0.5303,0.94,0.0,8,89,97,"(0.5, 0.6]","(0.9, 1.0]"
3922,2011-06-17,2,0,6,7,0,5,1,1,0.6,0.5606,0.83,0.0,25,225,250,"(0.5, 0.6]","(0.8, 0.9]"
3923,2011-06-17,2,0,6,8,0,5,1,2,0.6,0.5606,0.83,0.0,28,426,454,"(0.5, 0.6]","(0.8, 0.9]"
3924,2011-06-17,2,0,6,9,0,5,1,1,0.7,0.6515,0.58,0.194,28,196,224,"(0.6, 0.7]","(0.5, 0.6]"
3925,2011-06-17,2,0,6,10,0,5,1,1,0.7,0.6515,0.58,0.194,44,126,170,"(0.6, 0.7]","(0.5, 0.6]"
3926,2011-06-17,2,0,6,11,0,5,1,1,0.68,0.6364,0.69,0.2537,43,138,181,"(0.6, 0.7]","(0.6, 0.7]"
3927,2011-06-17,2,0,6,12,0,5,1,1,0.7,0.6515,0.65,0.2537,49,194,243,"(0.6, 0.7]","(0.6, 0.7]"
3928,2011-06-17,2,0,6,13,0,5,1,1,0.74,0.6818,0.62,0.2836,48,156,204,"(0.6, 0.7]","(0.6, 0.7]"
3929,2011-06-17,2,0,6,14,0,5,1,1,0.76,0.697,0.52,0.194,73,142,215,"(0.6, 0.7]","(0.5, 0.6]"
3930,2011-06-17,2,0,6,15,0,5,1,1,0.78,0.697,0.43,0.2239,62,181,243,"(0.6, 0.7]","(0.4, 0.5]"
3931,2011-06-17,2,0,6,16,0,5,1,1,0.76,0.6818,0.45,0.1642,69,286,355,"(0.6, 0.7]","(0.4, 0.5]"
3932,2011-06-17,2,0,6,17,0,5,1,3,0.76,0.6818,0.4,0.194,85,467,552,"(0.6, 0.7]","(0.3, 0.4]"
3933,2011-06-17,2,0,6,18,0,5,1,3,0.76,0.6818,0.4,0.194,62,388,450,"(0.6, 0.7]","(0.3, 0.4]"
3934,2011-06-17,2,0,6,19,0,5,1,3,0.64,0.5758,0.83,0.2537,53,275,328,"(0.5, 0.6]","(0.8, 0.9]"
3935,2011-06-17,2,0,6,20,0,5,1,1,0.64,0.5909,0.78,0.1045,40,192,232,"(0.5, 0.6]","(0.7, 0.8]"
3936,2011-06-17,2,0,6,21,0,5,1,1,0.64,0.5909,0.78,0.0896,49,159,208,"(0.5, 0.6]","(0.7, 0.8]"
3937,2011-06-17,2,0,6,22,0,5,1,1,0.62,0.5606,0.88,0.1343,48,127,175,"(0.5, 0.6]","(0.8, 0.9]"
3938,2011-06-17,2,0,6,23,0,5,1,1,0.62,0.5758,0.83,0.1343,37,141,178,"(0.5, 0.6]","(0.8, 0.9]"
3939,2011-06-18,2,0,6,0,0,6,0,1,0.62,0.5606,0.88,0.1343,21,83,104,"(0.5, 0.6]","(0.8, 0.9]"
3940,2011-06-18,2,0,6,1,0,6,0,1,0.62,0.5758,0.83,0.1045,15,80,95,"(0.5, 0.6]","(0.8, 0.9]"
3941,2011-06-18,2,0,6,2,0,6,0,1,0.6,0.5455,0.88,0.0,16,37,53,"(0.5, 0.6]","(0.8, 0.9]"
3942,2011-06-18,2,0,6,3,0,6,0,1,0.6,0.5455,0.88,0.0896,4,16,20,"(0.5, 0.6]","(0.8, 0.9]"
3943,2011-06-18,2,0,6,4,0,6,0,1,0.6,0.5455,0.88,0.0896,1,4,5,"(0.5, 0.6]","(0.8, 0.9]"
3944,2011-06-18,2,0,6,5,0,6,0,1,0.62,0.5758,0.83,0.0,1,6,7,"(0.5, 0.6]","(0.8, 0.9]"
3945,2011-06-18,2,0,6,6,0,6,0,1,0.62,0.5758,0.83,0.1045,9,18,27,"(0.5, 0.6]","(0.8, 0.9]"
3946,2011-06-18,2,0,6,7,0,6,0,1,0.64,0.5909,0.78,0.1343,12,45,57,"(0.5, 0.6]","(0.7, 0.8]"
3947,2011-06-18,2,0,6,8,0,6,0,1,0.66,0.6061,0.78,0.0896,28,103,131,"(0.6, 0.7]","(0.7, 0.8]"
3948,2011-06-18,2,0,6,9,0,6,0,1,0.7,0.6515,0.61,0.2239,62,156,218,"(0.6, 0.7]","(0.6, 0.7]"
3949,2011-06-18,2,0,6,10,0,6,0,1,0.72,0.6818,0.62,0.194,68,176,244,"(0.6, 0.7]","(0.6, 0.7]"
3950,2011-06-18,2,0,6,11,0,6,0,1,0.72,0.6818,0.62,0.1343,134,270,404,"(0.6, 0.7]","(0.6, 0.7]"
3951,2011-06-18,2,0,6,12,0,6,0,1,0.74,0.697,0.66,0.0896,162,258,420,"(0.6, 0.7]","(0.6, 0.7]"
3952,2011-06-18,2,0,6,13,0,6,0,1,0.76,0.697,0.55,0.0,135,192,327,"(0.6, 0.7]","(0.5, 0.6]"
3953,2011-06-18,2,0,6,14,0,6,0,2,0.8,0.7273,0.46,0.2836,138,196,334,"(0.7, 0.8]","(0.4, 0.5]"
3954,2011-06-18,2,0,6,15,0,6,0,2,0.82,0.7576,0.46,0.1343,153,214,367,"(0.7, 0.8]","(0.4, 0.5]"
3955,2011-06-18,2,0,6,16,0,6,0,2,0.76,0.697,0.52,0.2239,193,275,468,"(0.6, 0.7]","(0.5, 0.6]"
3956,2011-06-18,2,0,6,17,0,6,0,2,0.76,0.6818,0.48,0.1642,210,239,449,"(0.6, 0.7]","(0.4, 0.5]"
3957,2011-06-18,2,0,6,18,0,6,0,2,0.74,0.6818,0.55,0.194,118,263,381,"(0.6, 0.7]","(0.5, 0.6]"
3958,2011-06-18,2,0,6,19,0,6,0,2,0.74,0.6667,0.51,0.1045,99,227,326,"(0.6, 0.7]","(0.5, 0.6]"
3959,2011-06-18,2,0,6,20,0,6,0,2,0.72,0.6667,0.58,0.1343,61,127,188,"(0.6, 0.7]","(0.5, 0.6]"
3960,2011-06-18,2,0,6,21,0,6,0,2,0.72,0.6818,0.66,0.1045,58,125,183,"(0.6, 0.7]","(0.6, 0.7]"
3961,2011-06-18,2,0,6,22,0,6,0,2,0.72,0.6818,0.62,0.1343,56,105,161,"(0.6, 0.7]","(0.6, 0.7]"
3962,2011-06-18,2,0,6,23,0,6,0,2,0.72,0.6818,0.62,0.0,53,97,150,"(0.6, 0.7]","(0.6, 0.7]"
3963,2011-06-19,2,0,6,0,0,0,0,1,0.7,0.6515,0.65,0.0,18,71,89,"(0.6, 0.7]","(0.6, 0.7]"
3964,2011-06-19,2,0,6,1,0,0,0,2,0.7,0.6515,0.65,0.0896,17,59,76,"(0.6, 0.7]","(0.6, 0.7]"
3965,2011-06-19,2,0,6,2,0,0,0,1,0.68,0.6364,0.74,0.0896,13,59,72,"(0.6, 0.7]","(0.7, 0.8]"
3966,2011-06-19,2,0,6,3,0,0,0,2,0.66,0.6061,0.78,0.1343,14,16,30,"(0.6, 0.7]","(0.7, 0.8]"
3967,2011-06-19,2,0,6,4,0,0,0,2,0.66,0.6212,0.74,0.1343,7,10,17,"(0.6, 0.7]","(0.7, 0.8]"
3968,2011-06-19,2,0,6,5,0,0,0,2,0.66,0.6061,0.78,0.0,7,12,19,"(0.6, 0.7]","(0.7, 0.8]"
3969,2011-06-19,2,0,6,6,0,0,0,2,0.66,0.6061,0.78,0.1642,11,22,33,"(0.6, 0.7]","(0.7, 0.8]"
3970,2011-06-19,2,0,6,7,0,0,0,2,0.66,0.6061,0.78,0.1642,35,36,71,"(0.6, 0.7]","(0.7, 0.8]"
3971,2011-06-19,2,0,6,8,0,0,0,3,0.68,0.6364,0.74,0.1045,25,59,84,"(0.6, 0.7]","(0.7, 0.8]"
3972,2011-06-19,2,0,6,9,0,0,0,2,0.68,0.6364,0.74,0.1045,58,111,169,"(0.6, 0.7]","(0.7, 0.8]"
3973,2011-06-19,2,0,6,10,0,0,0,2,0.7,0.6515,0.61,0.1045,86,158,244,"(0.6, 0.7]","(0.6, 0.7]"
3974,2011-06-19,2,0,6,11,0,0,0,2,0.72,0.6667,0.58,0.0896,141,236,377,"(0.6, 0.7]","(0.5, 0.6]"
3975,2011-06-19,2,0,6,12,0,0,0,2,0.74,0.6818,0.55,0.0896,141,255,396,"(0.6, 0.7]","(0.5, 0.6]"
3976,2011-06-19,2,0,6,13,0,0,0,2,0.74,0.6667,0.51,0.0,149,214,363,"(0.6, 0.7]","(0.5, 0.6]"
3977,2011-06-19,2,0,6,14,0,0,0,3,0.74,0.6818,0.58,0.1045,124,193,317,"(0.6, 0.7]","(0.5, 0.6]"
3978,2011-06-19,2,0,6,15,0,0,0,2,0.74,0.6818,0.55,0.1045,146,216,362,"(0.6, 0.7]","(0.5, 0.6]"
3979,2011-06-19,2,0,6,16,0,0,0,2,0.76,0.6818,0.48,0.0,121,257,378,"(0.6, 0.7]","(0.4, 0.5]"
3980,2011-06-19,2,0,6,17,0,0,0,1,0.74,0.6667,0.51,0.0,159,238,397,"(0.6, 0.7]","(0.5, 0.6]"
3981,2011-06-19,2,0,6,18,0,0,0,2,0.74,0.6818,0.58,0.0896,78,218,296,"(0.6, 0.7]","(0.5, 0.6]"
3982,2011-06-19,2,0,6,19,0,0,0,1,0.72,0.6818,0.62,0.1343,94,217,311,"(0.6, 0.7]","(0.6, 0.7]"
3983,2011-06-19,2,0,6,20,0,0,0,1,0.7,0.6515,0.7,0.194,86,146,232,"(0.6, 0.7]","(0.6, 0.7]"
3984,2011-06-19,2,0,6,21,0,0,0,1,0.68,0.6364,0.79,0.1343,57,110,167,"(0.6, 0.7]","(0.7, 0.8]"
3985,2011-06-19,2,0,6,22,0,0,0,1,0.66,0.6061,0.78,0.2239,38,114,152,"(0.6, 0.7]","(0.7, 0.8]"
3986,2011-06-19,2,0,6,23,0,0,0,1,0.66,0.6061,0.78,0.194,14,78,92,"(0.6, 0.7]","(0.7, 0.8]"
3987,2011-06-20,2,0,6,0,0,1,1,1,0.66,0.6061,0.83,0.1642,7,19,26,"(0.6, 0.7]","(0.8, 0.9]"
3988,2011-06-20,2,0,6,1,0,1,1,1,0.64,0.5758,0.89,0.0896,9,3,12,"(0.5, 0.6]","(0.8, 0.9]"
3989,2011-06-20,2,0,6,2,0,1,1,1,0.64,0.5758,0.89,0.0896,2,0,2,"(0.5, 0.6]","(0.8, 0.9]"
3990,2011-06-20,2,0,6,3,0,1,1,3,0.64,0.5758,0.89,0.0,1,0,1,"(0.5, 0.6]","(0.8, 0.9]"
3991,2011-06-20,2,0,6,4,0,1,1,3,0.62,0.5606,0.88,0.1642,1,2,3,"(0.5, 0.6]","(0.8, 0.9]"
3992,2011-06-20,2,0,6,5,0,1,1,3,0.62,0.5758,0.83,0.1343,0,3,3,"(0.5, 0.6]","(0.8, 0.9]"
3993,2011-06-20,2,0,6,6,0,1,1,3,0.6,0.5758,0.78,0.1343,1,25,26,"(0.5, 0.6]","(0.7, 0.8]"
3994,2011-06-20,2,0,6,7,0,1,1,3,0.56,0.5303,0.88,0.194,0,46,46,"(0.5, 0.6]","(0.8, 0.9]"
3995,2011-06-20,2,0,6,8,0,1,1,3,0.56,0.5303,0.83,0.194,12,209,221,"(0.5, 0.6]","(0.8, 0.9]"
3996,2011-06-20,2,0,6,9,0,1,1,2,0.6,0.5758,0.78,0.2537,19,200,219,"(0.5, 0.6]","(0.7, 0.8]"
3997,2011-06-20,2,0,6,10,0,1,1,2,0.6,0.5758,0.78,0.2537,33,58,91,"(0.5, 0.6]","(0.7, 0.8]"
3998,2011-06-20,2,0,6,11,0,1,1,2,0.6,0.5758,0.78,0.1045,27,67,94,"(0.5, 0.6]","(0.7, 0.8]"
3999,2011-06-20,2,0,6,12,0,1,1,2,0.62,0.6061,0.69,0.1045,33,129,162,"(0.6, 0.7]","(0.6, 0.7]"
4000,2011-06-20,2,0,6,13,0,1,1,1,0.64,0.6061,0.65,0.1045,50,129,179,"(0.6, 0.7]","(0.6, 0.7]"
4001,2011-06-20,2,0,6,14,0,1,1,1,0.66,0.6212,0.61,0.1045,45,130,175,"(0.6, 0.7]","(0.6, 0.7]"
4002,2011-06-20,2,0,6,15,0,1,1,1,0.66,0.6212,0.61,0.1343,66,139,205,"(0.6, 0.7]","(0.6, 0.7]"
4003,2011-06-20,2,0,6,16,0,1,1,1,0.7,0.6515,0.58,0.1642,61,238,299,"(0.6, 0.7]","(0.5, 0.6]"
4004,2011-06-20,2,0,6,17,0,1,1,1,0.7,0.6515,0.54,0.0,81,484,565,"(0.6, 0.7]","(0.5, 0.6]"
4005,2011-06-20,2,0,6,18,0,1,1,1,0.7,0.6515,0.61,0.2537,64,474,538,"(0.6, 0.7]","(0.6, 0.7]"
4006,2011-06-20,2,0,6,19,0,1,1,1,0.66,0.6212,0.65,0.2239,62,369,431,"(0.6, 0.7]","(0.6, 0.7]"
4007,2011-06-20,2,0,6,20,0,1,1,1,0.66,0.6212,0.69,0.2239,52,264,316,"(0.6, 0.7]","(0.6, 0.7]"
4008,2011-06-20,2,0,6,21,0,1,1,1,0.64,0.6061,0.73,0.1642,39,167,206,"(0.6, 0.7]","(0.7, 0.8]"
4009,2011-06-20,2,0,6,22,0,1,1,2,0.64,0.6061,0.73,0.2239,24,106,130,"(0.6, 0.7]","(0.7, 0.8]"
4010,2011-06-20,2,0,6,23,0,1,1,1,0.62,0.5909,0.78,0.2537,10,50,60,"(0.5, 0.6]","(0.7, 0.8]"
4011,2011-06-21,3,0,6,0,0,2,1,1,0.62,0.5909,0.78,0.1642,10,23,33,"(0.5, 0.6]","(0.7, 0.8]"
4012,2011-06-21,3,0,6,1,0,2,1,3,0.62,0.5909,0.78,0.1642,2,12,14,"(0.5, 0.6]","(0.7, 0.8]"
4013,2011-06-21,3,0,6,2,0,2,1,3,0.62,0.5758,0.83,0.1642,1,5,6,"(0.5, 0.6]","(0.8, 0.9]"
4014,2011-06-21,3,0,6,3,0,2,1,3,0.62,0.5758,0.83,0.1642,0,2,2,"(0.5, 0.6]","(0.8, 0.9]"
4015,2011-06-21,3,0,6,4,0,2,1,2,0.6,0.5455,0.88,0.1045,2,7,9,"(0.5, 0.6]","(0.8, 0.9]"
4016,2011-06-21,3,0,6,5,0,2,1,2,0.6,0.5455,0.88,0.1343,3,22,25,"(0.5, 0.6]","(0.8, 0.9]"
4017,2011-06-21,3,0,6,6,0,2,1,2,0.6,0.5455,0.88,0.1343,8,107,115,"(0.5, 0.6]","(0.8, 0.9]"
4018,2011-06-21,3,0,6,7,0,2,1,2,0.6,0.5152,0.94,0.0,21,288,309,"(0.5, 0.6]","(0.9, 1.0]"
4019,2011-06-21,3,0,6,8,0,2,1,2,0.62,0.5606,0.88,0.1045,33,368,401,"(0.5, 0.6]","(0.8, 0.9]"
4020,2011-06-21,3,0,6,9,0,2,1,2,0.62,0.5606,0.88,0.2537,32,243,275,"(0.5, 0.6]","(0.8, 0.9]"
4021,2011-06-21,3,0,6,10,0,2,1,2,0.64,0.5758,0.83,0.194,41,120,161,"(0.5, 0.6]","(0.8, 0.9]"
4022,2011-06-21,3,0,6,11,0,2,1,1,0.66,0.6061,0.83,0.1642,52,119,171,"(0.6, 0.7]","(0.8, 0.9]"
4023,2011-06-21,3,0,6,12,0,2,1,1,0.7,0.6667,0.74,0.1642,40,149,189,"(0.6, 0.7]","(0.7, 0.8]"
4024,2011-06-21,3,0,6,13,0,2,1,1,0.74,0.697,0.66,0.1642,49,158,207,"(0.6, 0.7]","(0.6, 0.7]"
4025,2011-06-21,3,0,6,14,0,2,1,1,0.76,0.7121,0.62,0.2239,44,108,152,"(0.7, 0.8]","(0.6, 0.7]"
4026,2011-06-21,3,0,6,15,0,2,1,1,0.78,0.7424,0.59,0.2537,42,128,170,"(0.7, 0.8]","(0.5, 0.6]"
4027,2011-06-21,3,0,6,16,0,2,1,1,0.8,0.7727,0.59,0.2239,62,273,335,"(0.7, 0.8]","(0.5, 0.6]"
4028,2011-06-21,3,0,6,17,0,2,1,1,0.78,0.7576,0.66,0.2239,65,507,572,"(0.7, 0.8]","(0.6, 0.7]"
4029,2011-06-21,3,0,6,18,0,2,1,2,0.76,0.7273,0.7,0.2537,67,469,536,"(0.7, 0.8]","(0.6, 0.7]"
4030,2011-06-21,3,0,6,19,0,2,1,2,0.74,0.7121,0.74,0.2239,67,358,425,"(0.7, 0.8]","(0.7, 0.8]"
4031,2011-06-21,3,0,6,20,0,2,1,3,0.74,0.697,0.7,0.2239,72,254,326,"(0.6, 0.7]","(0.6, 0.7]"
4032,2011-06-21,3,0,6,21,0,2,1,1,0.72,0.697,0.74,0.194,38,191,229,"(0.6, 0.7]","(0.7, 0.8]"
4033,2011-06-21,3,0,6,22,0,2,1,1,0.7,0.6667,0.79,0.1045,12,97,109,"(0.6, 0.7]","(0.7, 0.8]"
4034,2011-06-21,3,0,6,23,0,2,1,1,0.7,0.6667,0.74,0.1045,11,53,64,"(0.6, 0.7]","(0.7, 0.8]"
4035,2011-06-22,3,0,6,0,0,3,1,1,0.66,0.6061,0.78,0.194,15,18,33,"(0.6, 0.7]","(0.7, 0.8]"
4036,2011-06-22,3,0,6,1,0,3,1,1,0.66,0.6061,0.78,0.1343,2,19,21,"(0.6, 0.7]","(0.7, 0.8]"
4037,2011-06-22,3,0,6,2,0,3,1,1,0.66,0.6061,0.78,0.0,2,5,7,"(0.6, 0.7]","(0.7, 0.8]"
4038,2011-06-22,3,0,6,3,0,3,1,1,0.66,0.6061,0.78,0.1343,0,7,7,"(0.6, 0.7]","(0.7, 0.8]"
4039,2011-06-22,3,0,6,4,0,3,1,1,0.64,0.5758,0.83,0.0,3,8,11,"(0.5, 0.6]","(0.8, 0.9]"
4040,2011-06-22,3,0,6,5,0,3,1,1,0.64,0.5758,0.89,0.0,2,21,23,"(0.5, 0.6]","(0.8, 0.9]"
4041,2011-06-22,3,0,6,6,0,3,1,1,0.66,0.6061,0.83,0.0,12,110,122,"(0.6, 0.7]","(0.8, 0.9]"
4042,2011-06-22,3,0,6,7,0,3,1,1,0.7,0.6667,0.79,0.0,23,288,311,"(0.6, 0.7]","(0.7, 0.8]"
4043,2011-06-22,3,0,6,8,0,3,1,1,0.72,0.697,0.74,0.1045,27,396,423,"(0.6, 0.7]","(0.7, 0.8]"
4044,2011-06-22,3,0,6,9,0,3,1,1,0.72,0.697,0.79,0.1642,14,205,219,"(0.6, 0.7]","(0.7, 0.8]"
4045,2011-06-22,3,0,6,10,0,3,1,1,0.74,0.697,0.7,0.2537,31,104,135,"(0.6, 0.7]","(0.6, 0.7]"
4046,2011-06-22,3,0,6,11,0,3,1,1,0.74,0.697,0.7,0.1642,37,108,145,"(0.6, 0.7]","(0.6, 0.7]"
4047,2011-06-22,3,0,6,12,0,3,1,2,0.8,0.7727,0.59,0.2239,44,144,188,"(0.7, 0.8]","(0.5, 0.6]"
4048,2011-06-22,3,0,6,13,0,3,1,2,0.82,0.7879,0.56,0.2537,34,113,147,"(0.7, 0.8]","(0.5, 0.6]"
4049,2011-06-22,3,0,6,14,0,3,1,2,0.82,0.7727,0.52,0.2836,32,113,145,"(0.7, 0.8]","(0.5, 0.6]"
4050,2011-06-22,3,0,6,15,0,3,1,2,0.82,0.7879,0.56,0.2836,32,114,146,"(0.7, 0.8]","(0.5, 0.6]"
4051,2011-06-22,3,0,6,16,0,3,1,2,0.82,0.803,0.59,0.3284,34,224,258,"(0.8, 0.9]","(0.5, 0.6]"
4052,2011-06-22,3,0,6,17,0,3,1,2,0.8,0.7576,0.55,0.3881,67,462,529,"(0.7, 0.8]","(0.5, 0.6]"
4053,2011-06-22,3,0,6,18,0,3,1,2,0.8,0.7727,0.59,0.2537,66,447,513,"(0.7, 0.8]","(0.5, 0.6]"
4054,2011-06-22,3,0,6,19,0,3,1,2,0.8,0.7424,0.52,0.2537,62,280,342,"(0.7, 0.8]","(0.5, 0.6]"
4055,2011-06-22,3,0,6,20,0,3,1,1,0.74,0.7121,0.74,0.1343,52,230,282,"(0.7, 0.8]","(0.7, 0.8]"
4056,2011-06-22,3,0,6,21,0,3,1,1,0.74,0.7121,0.79,0.1642,31,216,247,"(0.7, 0.8]","(0.7, 0.8]"
4057,2011-06-22,3,0,6,22,0,3,1,2,0.72,0.697,0.79,0.194,25,123,148,"(0.6, 0.7]","(0.7, 0.8]"
4058,2011-06-22,3,0,6,23,0,3,1,2,0.72,0.697,0.79,0.2239,14,91,105,"(0.6, 0.7]","(0.7, 0.8]"
4059,2011-06-23,3,0,6,0,0,4,1,1,0.72,0.697,0.79,0.2239,5,44,49,"(0.6, 0.7]","(0.7, 0.8]"
4060,2011-06-23,3,0,6,1,0,4,1,1,0.72,0.697,0.74,0.2239,5,26,31,"(0.6, 0.7]","(0.7, 0.8]"
4061,2011-06-23,3,0,6,2,0,4,1,1,0.72,0.697,0.74,0.2239,0,4,4,"(0.6, 0.7]","(0.7, 0.8]"
4062,2011-06-23,3,0,6,3,0,4,1,2,0.72,0.697,0.74,0.1642,1,4,5,"(0.6, 0.7]","(0.7, 0.8]"
4063,2011-06-23,3,0,6,4,0,4,1,2,0.7,0.6667,0.79,0.1343,0,7,7,"(0.6, 0.7]","(0.7, 0.8]"
4064,2011-06-23,3,0,6,5,0,4,1,1,0.72,0.697,0.74,0.1642,2,22,24,"(0.6, 0.7]","(0.7, 0.8]"
